source_file,entity_label,bank_id,account_id,account_type,txn_date,txn_type,amount,name,memo,fitid,is_dup
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-27,DEBIT,-5.00,Withdrawal Trans,Withdrawal Trans,"20260127 7243090 500 1,385,645",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-26,DEBIT,-37.32,Withdrawal Trans,Withdrawal Trans,"20260126 7243090 3,732 6,984,582",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-26,DEBIT,-162.38,Withdrawal Trans,Withdrawal Trans,"20260126 7243090 16,238 926,911",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-25,DEBIT,-118.20,Withdrawal Trans,Withdrawal Trans,"20260125 7243090 11,820 482,228",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-24,DEBIT,-21.48,Withdrawal Trans,Withdrawal Trans,"20260124 7243090 2,148 3,269,755",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-22,DEBIT,-5.36,Withdrawal Trans,Withdrawal Trans,"20260122 7243090 536 6,527,133",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-21,DEBIT,-10.72,Withdrawal Trans,Withdrawal Trans,"20260121 7243090 1,072 8,863,336",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-16,DEBIT,-90.37,Withdrawal Trans,Withdrawal Trans,"20260116 7243090 9,037 7,484,157",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-15,DEBIT,-261.10,Withdrawal Trans,Withdrawal Trans,"20260115 7243090 26,110 6,739,895",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-12,DEBIT,-145.21,Withdrawal Trans,Withdrawal Trans,"20260112 7243090 14,521 3,991,846",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-10,DEBIT,-21.49,Withdrawal Trans,Withdrawal Trans,"20260110 7243090 2,149 4,144,913",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-07,DEBIT,-62.93,Withdrawal Trans,Withdrawal Trans,"20260107 7243090 6,293 4,498,338",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-06,DEBIT,-108.49,Withdrawal Trans,Withdrawal Trans,"20260106 7243090 10,849 3,202,908",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-02,DEBIT,-80.34,Withdrawal Trans,Withdrawal Trans,"20260102 7243090 8,034 3,575,808",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-01,CREDIT,31.50,Deposit Transfer,Deposit Transfer,"20260101 7243090 3,150 11,040,199",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-01,DEBIT,-85.10,Withdrawal Trans,Withdrawal Trans,"20260101 7243090 8,510 5,390,414",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2026-01-01,DEBIT,-505.44,Withdrawal Trans,Withdrawal Trans,"20260101 7243090 50,544 5,361,330",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-31,DEBIT,-74.31,Withdrawal Trans,Withdrawal Trans,"20251231 7243090 7,431 17,538,101",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-31,CREDIT,43.60,Deposit Dividend Annual Percenta,Deposit Dividend Annual Percentage Yield Earned 115 from,"20251231 7243090 4,360 16,607,155",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-30,DEBIT,-68.38,Withdrawal Trans,Withdrawal Trans,"20251230 7243090 6,838 8,483,013",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-29,DEBIT,-1145.57,Withdrawal Trans,Withdrawal Trans,"20251229 7243090 114,557 5,503,722",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-28,DEBIT,-93.57,Withdrawal Trans,Withdrawal Trans,"20251228 7243090 9,357 3,789,135",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-28,DEBIT,-31.50,Withdrawal Trans,Withdrawal Trans,"20251228 7243090 3,150 2,405,077",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-26,DEBIT,-91.45,Withdrawal Trans,Withdrawal Trans,"20251226 7243090 9,145 3,801,940",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-25,DEBIT,-177.67,Withdrawal Trans,Withdrawal Trans,"20251225 7243090 17,767 4,529,328",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-25,DEBIT,-118.20,Withdrawal Trans,Withdrawal Trans,"20251225 7243090 11,820 468,371",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-24,DEBIT,-21.48,Withdrawal Trans,Withdrawal Trans,"20251224 7243090 2,148 5,380,010",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-24,DEBIT,-83.04,Withdrawal Trans,Withdrawal Trans,"20251224 7243090 8,304 1,650,832",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-23,DEBIT,-183.56,Withdrawal Trans,Withdrawal Trans,"20251223 7243090 18,356 8,798,007",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-23,DEBIT,-71.57,Withdrawal Trans,Withdrawal Trans,"20251223 7243090 7,157 478,968",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-22,CREDIT,94.38,Deposit Transfer,Deposit Transfer,"20251222 7243090 9,438 9,504,676",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-21,CREDIT,57.66,Deposit Transfer,Deposit Transfer,"20251221 7243090 5,766 9,321,431",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-19,DEBIT,-286.17,Withdrawal Trans,Withdrawal Trans,"20251219 7243090 28,617 1,657,488",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-18,DEBIT,-65.66,Withdrawal Trans,Withdrawal Trans,"20251218 7243090 6,566 4,186,666",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-17,DEBIT,-117.73,Withdrawal Trans,Withdrawal Trans,"20251217 7243090 11,773 7,037,520",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-15,DEBIT,-261.10,Withdrawal Trans,Withdrawal Trans,"20251215 7243090 26,110 7,229,168",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-12,DEBIT,-145.21,Withdrawal Trans,Withdrawal Trans,"20251212 7243090 14,521 4,593,624",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-11,CREDIT,199.73,Deposit Transfer,Deposit Transfer,"20251211 7243090 19,973 9,271,254",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-10,DEBIT,-21.49,Withdrawal Trans,Withdrawal Trans,"20251210 7243090 2,149 6,045,103",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-09,DEBIT,-68.84,Withdrawal Trans,Withdrawal Trans,"20251209 7243090 6,884 5,665,055",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-07,DEBIT,-100.00,Withdrawal Trans,Withdrawal Trans,"20251207 7243090 10,000 2,292,190",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-05,DEBIT,-117.30,Withdrawal Trans,Withdrawal Trans,"20251205 7243090 11,730 7,094,101",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-05,DEBIT,-78.67,Withdrawal Trans,Withdrawal Trans,"20251205 7243090 7,867 6,403,868",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-05,DEBIT,-24.00,Withdrawal Trans,Withdrawal Trans,"20251205 7243090 2,400 5,309,669",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-04,CREDIT,140.00,Deposit Transfer,Deposit Transfer,"20251204 7243090 14,000 9,117,499",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-04,DEBIT,-34.34,Withdrawal Trans,Withdrawal Trans,"20251204 7243090 3,434 6,907,171",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-04,DEBIT,-223.69,Withdrawal Trans,Withdrawal Trans,"20251204 7243090 22,369 6,482,503",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-04,DEBIT,-1.02,Withdrawal Trans,Withdrawal Trans,"20251204 7243090 102 4,969,693",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-03,CREDIT,20.70,Deposit Transfer,Deposit Transfer,"20251203 7243090 2,070 8,992,568",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-03,DEBIT,-38.22,Withdrawal Trans,Withdrawal Trans,"20251203 7243090 3,822 6,322,162",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-03,DEBIT,-263.26,Withdrawal Trans,Withdrawal Trans,"20251203 7243090 26,326 3,768,996",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-02,DEBIT,-284.18,Withdrawal Trans,Withdrawal Trans,"20251202 7243090 28,418 3,829,726",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-12-01,CREDIT,3568.12,Deposit Transfer,Deposit Transfer,"20251201 7243090 356,812 12,863,466",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-30,DEBIT,-1071.60,Withdrawal Trans,Withdrawal Trans,"20251130 7243090 107,160 14,794,122",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-30,CREDIT,43.93,Deposit Dividend Annual Percenta,Deposit Dividend Annual Percentage Yield Earned 115 from,"20251130 7243090 4,393 13,899,866",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-28,CREDIT,234.00,Deposit Transfer,Deposit Transfer,"20251128 7243090 23,400 9,153,945",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-26,DEBIT,-1875.02,Withdrawal Trans,Withdrawal Trans,"20251126 7243090 187,502 7,512,136",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-25,DEBIT,-142.63,Withdrawal Trans,Withdrawal Trans,"20251125 7243090 14,263 4,908,876",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-25,DEBIT,-42.92,Withdrawal Trans,Withdrawal Trans,"20251125 7243090 4,292 3,647,527",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-25,DEBIT,-118.20,Withdrawal Trans,Withdrawal Trans,"20251125 7243090 11,820 356,065",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-24,DEBIT,-21.48,Withdrawal Trans,Withdrawal Trans,"20251124 7243090 2,148 7,095,501",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-22,DEBIT,-8.59,Withdrawal Trans,Withdrawal Trans,"20251122 7243090 859 4,874,897",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-22,DEBIT,-75.00,Withdrawal Trans,Withdrawal Trans,"20251122 7243090 7,500 3,299,897",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-22,DEBIT,-10.72,Withdrawal Trans,Withdrawal Trans,"20251122 7243090 1,072 1,242,921",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-21,DEBIT,-338.06,Withdrawal Trans,Withdrawal Trans,"20251121 7243090 33,806 5,123,023",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-20,CREDIT,234.00,Deposit Transfer,Deposit Transfer,"20251120 7243090 23,400 8,901,313",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-19,DEBIT,-82.09,Withdrawal Trans,Withdrawal Trans,"20251119 7243090 8,209 8,393,678",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-18,DEBIT,-37.48,Withdrawal Trans,Withdrawal Trans,"20251118 7243090 3,748 3,854,311",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-16,DEBIT,-42.93,Withdrawal Trans,Withdrawal Trans,"20251116 7243090 4,293 3,651,702",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-16,DEBIT,-10.00,Withdrawal Trans,Withdrawal Trans,"20251116 7243090 1,000 105,204",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-15,DEBIT,-261.10,Withdrawal Trans,Withdrawal Trans,"20251115 7243090 26,110 4,506,000",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-14,DEBIT,-746.55,Withdrawal Trans,Withdrawal Trans,"20251114 7243090 74,655 6,220,944",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-14,DEBIT,-230.33,Withdrawal Trans,Withdrawal Trans,"20251114 7243090 23,033 6,199,177",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-14,DEBIT,-33.45,Withdrawal Trans,Withdrawal Trans,"20251114 7243090 3,345 46,110",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-13,DEBIT,-61.61,Withdrawal Trans,Withdrawal Trans,"20251113 7243090 6,161 6,896,530",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-13,DEBIT,-457.42,Withdrawal Trans,Withdrawal Trans,"20251113 7243090 45,742 165,076",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-12,DEBIT,-228.95,Withdrawal Trans,Withdrawal Trans,"20251112 7243090 22,895 7,870,033",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-12,DEBIT,-185.99,Withdrawal Trans,Withdrawal Trans,"20251112 7243090 18,599 4,324,640",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-10,DEBIT,-59.11,Withdrawal Trans,Withdrawal Trans,"20251110 7243090 5,911 6,302,027",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-06,CREDIT,109.02,Deposit Transfer,Deposit Transfer,"20251106 7243090 10,902 9,108,137",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-05,DEBIT,-75.00,Withdrawal Trans,Withdrawal Trans,"20251105 7243090 7,500 7,084,911",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-05,DEBIT,-40.51,Withdrawal Trans,Withdrawal Trans,"20251105 7243090 4,051 6,833,862",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-05,DEBIT,-9.06,Withdrawal Trans,Withdrawal Trans,"20251105 7243090 906 3,024,769",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-03,DEBIT,-386.82,Withdrawal Trans,Withdrawal Trans,"20251103 7243090 38,682 8,984,669",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-03,DEBIT,-331.69,Withdrawal Trans,Withdrawal Trans,"20251103 7243090 33,169 3,842,475",true
AccountHistory_STVE-MACU-SWEEP_20251101-20260422.qbo,STVE-MACU-SWEEP,[ROUTING-REDACTED],13602215-S0059,CHECKING,2025-11-01,DEBIT,-614.35,Withdrawal Trans,Withdrawal Trans,"20251101 7243090 61,435 4,788,502",true
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-01,CREDIT,14817.75,Dividends,,cf69c07259595bc70c36442b55ee2e6af883c46c,false
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-07,DEBIT,-25000.00,Domestic Wire Withdrawal Outgoin,Domestic Wire Withdrawal Outgoing Seq 136871 Rock Cree,7d4c8be80bc80b1b2d704370080ffac8c3f45a22,false
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-07,DEBIT,-15.00,Domestic Wire Wth Fee Domestic O,Domestic Wire Wth Fee Domestic Outgoing Wire Fee 13687,93c1b3eb96f5839aa00b148df7aa2637ec67ff3e,false
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-13,DEBIT,-1539659.93,Withdrawal,,08018ac0794cc6b863566c75769e9e1c6c7b820c,false
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-27,DEBIT,-1000000.00,Withdrawal Draw 21 Summa Elite,,ecc9ea1a022f198a233df8ac76953ccbc595f684,false
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-27,DEBIT,-228217.00,Withdrawal,,4273dd6a6a05dc04eecd1167b180c36788292221,false
AccountHistory_Summa Elite-MM_20260501-20260531.qbo,Summa Elite-MM,[ROUTING-REDACTED],[ACCOUNT-REDACTED],SAVINGS,2026-05-31,CREDIT,9988.61,Dividends,,84719bb1779d8d66b980411ca885d01f70d7c08e,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-25,DEBIT,-17.18,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ4NWGXNDA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320261450144277679,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-23,DEBIT,-4.83,DOLLARTREE 000008977SALEM UT,AUBREY PALMER-32001-300100188888775308733 DOLLARTREE 000008977 SALEM UT,320261440125694106,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-22,DEBIT,-8.58,AMAZON DIGITAL SVCS AMZNCOMBILL,AUBREY PALMER-32001-1IXD705WIH7 DIGITAL AMAZON DIGITAL SVCS AMZN.COM/BILL WA,320261420053136320,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-21,DEBIT,-346.81,Southwest Airlines DALLAS TX,AUBREY PALMER-32001-7900424784  (214) 792 - 4223 Southwest Airlines DALLAS TX,320261420053431310,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-20,DEBIT,-650.00,RENEWAL MEMBERSHIP FEE,AUBREY PALMER-32001-RENEWAL MEMBERSHIP FEE,320261403988118315,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-20,DEBIT,-74.99,SUBWAY SPRINGVILLE UT,AUBREY PALMER-32001-370829      801-491-5089 SUBWAY SPRINGVILLE UT,320261410038188467,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-18,DEBIT,-675.00,US DOD COINS 0000000WINTER PARK,AUBREY PALMER-32001-9999999613854CDCB65C22A4348A32792 US DOD COINS 000000001 WINTER PARK FL,320261390981051582,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-17,DEBIT,-61.99,QUICKQUACK ROSEVILLE CA,AUBREY PALMER-32001-CH_3TY9TRD1 +18887722792 QUICKQUACK ROSEVILLE CA,320261370898830437,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-15,DEBIT,-16.09,Amazon Prime Amazoncom WA,AUBREY PALMER-32001-3ISX8FNERBV SUBSCRIPTION Amazon Prime Amazon.com WA,320261360890193091,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-15,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A16BFQRP    LARGE DIGITAL GOODS M GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320261360871523997,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-14,DEBIT,-20.17,ABC40321EOS FITNESSPRINGVILLE UT,AUBREY PALMER-32001-71094476134 888-827-9262 ABC*40321-EOS FITNESS SPRINGVILLE UT,320261340811587200,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-13,CREDIT,13.94,MOBILE PAYMENT THANK YOU,AUBREY PALMER-32001-MOBILE PAYMENT - THANK YOU,320261330772808231,false
